date,open,low,high,close,adj_close,volume
2001-10-17,111.07,107.65,111.15,107.65,71.64,28542300
2001-10-18,107.82,106.75,108.16,107.42,71.49,16510000
2001-10-19,107.0,106.01,107.91,107.35,71.44,21912500
2001-10-22,107.3,107.21,109.57,109.47,72.85,17540600
2001-10-23,109.96,108.38,110.28,108.91,72.48,22062500
2001-10-24,108.98,108.22,109.45,108.62,72.29,16065200
2001-10-25,107.45,106.74,110.6,110.57,73.58,27467900
2001-10-26,109.95,109.67,111.79,110.32,73.42,18623300
2001-10-29,110.16,107.45,110.55,107.45,71.51,18727500
2001-10-30,107.35,105.56,107.7,106.16,70.65,26178600
2001-10-31,106.9,105.8,107.86,105.8,70.41,28124200
2001-11-01,106.6,105.7,109.01,108.51,72.21,29806800
2001-11-02,108.44,107.87,109.38,109.25,72.7,17575900
2001-11-05,110.12,109.95,111.09,110.68,73.66,15929500
2001-11-06,110.35,109.85,112.48,112.4,74.8,23245800
2001-11-07,111.77,111.64,113.12,112.25,74.7,19716000
2001-11-08,112.87,111.9,114.08,112.6,74.93,22563500
2001-11-09,112.25,111.44,112.96,112.72,75.01,15895800
2001-11-12,111.0,110.0,112.65,112.03,74.55,26068800
2001-11-13,113.44,113.18,114.55,114.55,76.23,15296200
2001-11-14,115.17,113.71,115.4,114.66,76.3,17571300
2001-11-15,114.37,113.93,115.18,114.87,76.44,19470200
2001-11-16,115.08,113.4,115.1,114.36,76.11,18134900
2001-11-19,114.92,114.45,115.85,115.77,77.04,13625400
2001-11-20,115.37,114.64,115.8,114.8,76.4,16209700
2001-11-21,114.5,113.51,114.67,114.04,75.89,11470200
2001-11-23,114.04,114.0,115.75,115.68,76.98,6717100
2001-11-26,115.75,115.07,116.34,115.93,77.15,13726000
2001-11-27,115.62,114.09,116.9,115.43,76.82,19261400
2001-11-28,114.74,113.25,115.17,113.34,75.43,20195500
2001-11-29,113.66,113.0,114.92,114.87,76.44,16354700
2001-11-30,114.4,114.02,114.91,114.05,75.9,13680300
2001-12-03,113.65,113.01,114.08,113.37,75.45,15220400
2001-12-04,113.92,113.35,115.3,115.29,76.72,17239900
2001-12-05,115.61,115.56,118.0,117.4,78.13,25204000
2001-12-06,117.34,116.93,117.94,117.34,78.09,17972900
2001-12-07,116.9,115.7,117.09,116.56,77.57,18857800
2001-12-10,115.85,114.35,116.39,114.38,76.12,13862700
2001-12-11,114.9,113.9,115.72,114.15,75.97,20833300
2001-12-12,114.55,113.11,114.78,114.28,76.05,16171500
2001-12-13,113.45,112.04,113.7,112.06,74.57,19026700
2001-12-14,112.33,112.0,113.49,113.13,75.29,16721900
2001-12-17,112.99,112.9,114.36,114.3,76.07,13925900
2001-12-18,114.63,114.34,115.15,114.98,76.52,13663700
2001-12-19,114.09,114.0,115.92,115.79,77.06,20143400
2001-12-20,115.5,114.55,115.8,114.65,76.3,14867900
2001-12-21,115.03,114.2,115.07,114.95,76.76,14037700
2001-12-24,114.83,114.61,115.04,114.73,76.61,5728800
2001-12-26,114.65,114.65,116.21,115.36,77.03,10304800
2001-12-27,115.3,115.25,116.08,116.06,77.5,9407300
2001-12-28,116.29,115.92,116.75,116.0,77.46,10593800
2001-12-31,116.15,114.23,116.39,114.3,76.33,14619500
2002-01-02,115.11,113.81,115.75,115.53,77.15,18651900
2002-01-03,115.65,115.54,116.95,116.84,78.02,15743000
2002-01-04,117.17,116.55,117.98,117.62,78.54,20140700
2002-01-07,117.7,116.56,117.99,116.79,77.99,13106500
2002-01-08,116.79,115.97,117.06,116.52,77.81,12683700
2002-01-09,116.68,115.34,117.78,115.57,77.17,16610300
2002-01-10,115.69,115.3,116.35,116.08,77.51,12823400
2002-01-11,116.21,114.7,116.28,114.94,76.75,13708400
2002-01-14,114.65,113.96,114.84,114.22,76.27,12301100
2002-01-15,114.55,113.9,115.39,115.15,76.89,20219900
2002-01-16,114.3,112.69,114.4,112.82,75.34,17067000
2002-01-17,113.76,113.4,114.24,113.67,75.9,17283400
2002-01-18,113.0,112.67,113.85,113.15,75.56,17028000
2002-01-22,113.75,112.02,113.93,112.37,75.04,11689300
2002-01-23,112.63,112.02,113.55,113.23,75.61,12438900
2002-01-24,113.64,113.32,114.25,113.58,75.84,12142800
2002-01-25,113.12,113.04,114.18,113.55,75.82,12810700
2002-01-28,113.9,112.92,114.19,113.86,76.03,10589200
2002-01-29,113.85,110.05,114.13,110.28,73.64,27720800
2002-01-30,110.39,108.4,113.39,111.87,74.7,34711800
2002-01-31,112.15,111.62,113.3,113.18,75.58,19909200
2002-02-01,113.09,112.17,113.3,112.65,75.22,15838500
2002-02-04,112.23,109.44,112.23,109.85,73.35,24243400
2002-02-05,109.4,108.53,110.49,109.17,72.9,33614000
2002-02-06,109.65,108.06,109.74,108.7,72.59,29486000
2002-02-07,108.72,108.0,109.86,108.02,72.13,23445400
2002-02-08,108.63,108.3,110.75,110.09,73.51,19277800
2002-02-11,110.05,109.82,111.64,111.44,74.42,18792400
2002-02-12,110.96,110.03,111.71,111.09,74.18,13942500
2002-02-13,111.48,111.35,112.54,112.27,74.97,16781100
2002-02-14,112.51,111.59,112.97,112.06,74.83,20453800
2002-02-15,112.15,110.71,112.24,110.89,74.05,18366800
2002-02-19,110.15,108.61,110.29,108.76,72.63,15988100
2002-02-20,109.05,107.82,110.59,110.59,73.85,29242800
2002-02-21,109.93,108.26,110.63,108.3,72.32,26288600
2002-02-22,108.35,107.87,109.94,109.64,73.21,26572900
2002-02-25,109.74,109.7,111.81,111.45,74.42,17458700
2002-02-26,111.6,110.57,112.04,111.22,74.27,22346500
2002-02-27,111.96,110.65,112.86,111.65,74.56,28597900
2002-02-28,111.83,111.03,112.75,111.15,74.22,23755400
2002-03-01,111.72,111.51,113.85,113.74,75.95,26273600
2002-03-04,113.9,113.65,115.99,115.75,77.29,27184600
2002-03-05,115.33,114.97,116.4,115.38,77.05,22718900
2002-03-06,115.1,115.07,117.15,116.75,77.96,20143200
2002-03-07,117.36,115.57,117.5,116.5,77.79,19330800
2002-03-08,117.38,116.48,117.9,116.99,78.12,19930100
2002-03-11,116.89,116.43,117.9,117.24,78.29,15621800
2002-03-12,116.1,115.94,117.25,117.17,78.24,17153600
2002-03-13,116.63,115.64,116.75,116.04,77.49,17175300
2002-03-14,116.04,115.63,116.43,115.88,77.38,11168100
2002-03-15,115.97,115.9,116.95,116.65,78.12,21220100
2002-03-18,117.1,116.1,117.56,116.67,78.13,17548900
2002-03-19,117.3,116.82,117.74,117.45,78.65,17912000
2002-03-20,116.5,115.19,116.58,115.24,77.17,17114500
2002-03-21,115.3,114.12,115.9,115.29,77.2,25846800
2002-03-22,115.5,114.7,115.94,115.04,77.04,15235400
2002-03-25,115.09,113.3,115.36,113.61,76.08,17499600
2002-03-26,113.52,113.47,115.02,114.27,76.52,19947600
2002-03-27,114.03,113.76,115.01,114.57,76.72,19020300
2002-03-28,114.97,114.5,115.77,114.52,76.69,17532900
2002-04-01,114.23,113.5,115.1,114.57,76.72,17711000
2002-04-02,113.98,113.77,114.95,113.94,76.3,15669500
2002-04-03,114.01,112.16,114.21,113.14,75.76,25658500
2002-04-04,112.6,112.23,113.4,112.67,75.45,23549000
2002-04-05,113.19,112.18,113.63,112.69,75.46,19404900
2002-04-08,111.32,111.23,113.03,112.93,75.62,16470100
2002-04-09,113.18,111.93,113.18,112.14,75.1,15122700
2002-04-10,112.1,112.09,113.54,113.41,75.95,17199300
2002-04-11,112.89,110.5,113.05,110.59,74.06,25453700
2002-04-12,111.02,110.04,111.65,111.42,74.61,14950600
2002-04-15,111.62,110.2,111.86,110.57,74.04,17394900
2002-04-16,111.7,111.67,113.32,113.2,75.81,15040900
2002-04-17,113.39,112.6,113.67,112.96,75.64,12920100
2002-04-18,112.9,111.15,113.46,112.47,75.32,25204800
2002-04-19,113.2,112.56,113.24,112.88,75.59,10499200
2002-04-22,112.38,110.84,112.43,111.0,74.33,13922900
2002-04-23,111.09,110.17,111.48,110.52,74.01,16967000
2002-04-24,110.56,109.4,111.81,109.41,73.27,18902700
2002-04-25,109.21,108.72,109.74,109.47,73.31,25451500
2002-04-26,109.79,107.29,110.01,107.39,71.91,19769800
2002-04-29,107.93,106.63,108.26,106.86,71.56,17724400
2002-04-30,107.02,106.64,108.64,107.86,72.23,19473500
2002-05-01,107.97,106.8,109.25,109.18,73.11,24575600
2002-05-02,109.1,107.78,109.91,108.76,72.83,15666800
2002-05-03,108.6,107.2,108.76,107.58,72.04,18185500
2002-05-06,107.64,105.31,107.99,105.47,70.63,23630400
2002-05-07,106.1,104.9,106.32,105.1,70.38,21910000
2002-05-08,107.05,106.79,109.36,109.01,73.0,27917400
2002-05-09,108.65,107.58,109.1,107.75,72.16,18085600
2002-05-10,107.97,105.6,108.05,105.72,70.8,18958900
2002-05-13,106.22,105.79,107.95,107.87,72.24,14677700
2002-05-14,109.62,109.0,110.37,110.22,73.81,34201200
2002-05-15,109.5,109.29,110.91,109.79,73.52,29535300
2002-05-16,109.7,109.33,110.48,110.36,73.9,28092000
2002-05-17,110.66,110.1,111.25,110.9,74.26,27823700
2002-05-20,110.64,109.49,110.69,109.7,73.46,13833800
2002-05-21,110.11,108.32,110.48,108.7,72.79,16877200
2002-05-22,108.22,108.0,109.12,108.94,72.95,15844200
2002-05-23,109.26,108.48,110.36,110.1,73.73,13879800
2002-05-24,109.98,108.61,110.2,108.69,72.78,11877000
2002-05-28,109.05,107.45,109.13,108.1,72.39,24236900
2002-05-29,107.62,107.13,108.02,107.3,71.85,14773300
2002-05-30,106.55,105.9,107.51,107.0,71.65,18217900
2002-05-31,107.4,106.85,108.56,107.22,71.8,19826300
2002-06-03,107.09,104.13,107.6,104.37,69.89,26056300
2002-06-04,104.15,103.55,105.2,104.63,70.07,25856200
2002-06-05,104.95,104.35,105.67,105.61,70.72,19695900
2002-06-06,105.54,103.15,105.6,103.46,69.28,22998500
2002-06-07,101.78,101.72,103.92,103.34,69.2,24011600
2002-06-10,103.24,103.02,104.46,103.74,69.47,18759900
2002-06-11,104.13,101.73,104.54,101.96,68.28,19990700
2002-06-12,101.71,100.78,102.81,102.58,68.69,31266000
2002-06-13,102.13,101.34,103.0,101.55,68.0,21043900
2002-06-14,100.31,98.5,101.56,101.4,67.9,39267500
2002-06-17,101.92,101.85,104.34,104.12,69.72,17647200
2002-06-18,103.74,103.63,105.03,104.97,70.29,21628500
2002-06-19,103.5,102.24,104.43,102.52,68.65,21540700
2002-06-20,102.26,100.96,103.05,101.21,67.78,25691000
2002-06-21,100.47,98.68,100.93,99.28,66.72,31190700
2002-06-24,98.61,97.25,100.69,99.8,67.07,37169700
2002-06-25,100.3,97.54,100.89,97.56,65.56,33355000
2002-06-26,95.2,95.19,98.15,97.72,65.67,37913600
2002-06-27,98.5,96.57,99.49,99.43,66.82,31616400
2002-06-28,99.24,98.88,100.5,98.96,66.51,28184200
2002-07-01,99.18,96.89,99.8,97.03,65.21,20270200
2002-07-02,96.86,94.77,97.2,94.97,63.82,34213900
2002-07-03,94.62,93.72,95.84,95.51,64.19,30565800
2002-07-05,96.78,96.66,99.53,99.31,66.74,19013500
2002-07-08,98.98,97.56,99.7,98.07,65.91,19118600
2002-07-09,97.73,95.01,98.34,95.6,64.25,28620400
2002-07-10,96.0,92.04,96.07,92.12,61.91,50522500
2002-07-11,91.76,90.32,93.35,92.87,62.41,59476500
2002-07-12,93.33,91.52,93.89,91.85,61.73,39018600
2002-07-15,91.64,87.89,92.4,92.34,62.06,77317200
2002-07-16,91.12,89.87,92.38,90.56,60.86,53282400
2002-07-17,92.46,89.75,93.3,90.74,60.98,48880600
2002-07-18,90.7,87.75,91.1,87.8,59.01,32656700
2002-07-19,86.76,84.3,87.55,84.71,56.93,77572600
2002-07-22,84.1,81.45,85.91,82.2,55.24,78134000
2002-07-23,82.55,79.75,83.24,79.95,53.73,74484100
2002-07-24,78.13,77.68,85.12,84.72,56.94,107022800
2002-07-25,84.27,81.6,85.85,84.0,56.45,87176600
2002-07-26,84.65,83.8,85.93,85.6,57.53,41206800
2002-07-29,87.5,87.3,90.34,89.77,60.33,53492900
2002-07-30,89.32,88.72,91.4,90.94,61.12,47532200
2002-07-31,90.49,89.25,91.55,91.16,61.26,44669900
2002-08-01,90.88,88.33,91.35,88.78,59.66,66571900
2002-08-02,88.5,85.62,88.91,86.79,58.33,51772900
2002-08-05,86.49,83.55,86.93,83.77,56.3,47191300
2002-08-06,85.23,85.11,87.9,86.59,58.19,64730000
2002-08-07,87.87,85.77,88.5,88.1,59.21,43289400
2002-08-08,88.42,87.8,91.1,90.95,61.12,48339800
2002-08-09,90.1,89.35,91.94,91.29,61.35,41879200
2002-08-12,89.99,89.55,91.27,90.62,60.9,25841700
2002-08-13,90.15,88.65,91.66,88.97,59.79,49690500
2002-08-14,89.02,88.02,92.63,92.22,61.98,57423600
2002-08-15,92.84,92.2,93.99,93.5,62.84,45551500
2002-08-16,92.82,92.0,94.08,93.22,62.65,36517300
2002-08-19,93.46,93.1,95.75,95.4,64.11,33669900
2002-08-20,94.82,93.62,95.4,94.39,63.43,30508300
2002-08-21,95.06,93.57,95.78,95.75,64.35,39628900
2002-08-22,95.49,95.07,97.15,96.68,64.97,38399800
2002-08-23,96.01,94.15,96.15,94.6,63.57,33716400
2002-08-26,94.91,93.5,95.64,95.26,64.02,33830100
2002-08-27,95.7,93.5,96.25,94.16,63.28,35335700
2002-08-28,93.28,91.8,93.49,92.1,61.89,38970600
2002-08-29,91.27,90.81,93.05,92.14,61.92,42965700
2002-08-30,91.68,91.4,93.39,91.78,61.68,30366700
2002-09-03,90.73,88.15,91.0,88.28,59.33,76586400
2002-09-04,88.61,88.06,90.25,89.54,60.17,51099500
2002-09-05,88.49,87.5,89.43,88.78,59.66,67250900
2002-09-06,89.75,89.34,90.57,90.0,60.48,38622200
2002-09-09,89.1,88.8,91.35,90.66,60.93,33998400
2002-09-10,91.14,90.56,91.78,91.7,61.63,41416600
2002-09-11,92.47,91.1,93.33,91.13,61.24,27711200
2002-09-12,90.75,88.99,90.84,89.45,60.11,43601700
2002-09-13,88.69,88.25,89.9,89.67,60.26,41131000
2002-09-16,89.31,88.46,89.89,89.89,60.41,28167600
2002-09-17,90.89,87.75,91.19,87.83,59.03,47609700
2002-09-18,87.01,86.28,88.5,86.95,58.43,54719400
2002-09-19,85.99,84.7,86.8,84.7,56.92,48510500
2002-09-20,84.92,84.05,85.2,84.35,56.94,46325600
2002-09-23,83.65,82.69,84.06,83.66,56.47,46893800
2002-09-24,82.44,81.85,83.65,82.31,55.56,69507000
2002-09-25,83.37,82.04,84.77,84.35,56.94,59294400
2002-09-26,85.02,84.45,85.97,85.73,57.87,53638000
2002-09-27,85.0,82.75,85.63,82.75,55.86,64648300
2002-09-30,82.0,80.9,82.8,81.79,55.21,73096400
2002-10-01,82.43,81.47,85.77,85.72,57.87,67198100
2002-10-02,84.69,82.6,85.53,83.15,56.13,56749100
2002-10-03,83.14,81.95,84.6,82.31,55.56,55547000
2002-10-04,82.8,79.58,82.92,80.8,54.54,68483700
2002-10-07,80.06,78.55,81.2,79.13,53.42,53188000
2002-10-08,79.81,78.2,81.31,80.37,54.25,79531000
2002-10-09,79.09,77.78,79.7,78.1,52.72,79956400
2002-10-10,77.94,77.07,81.07,80.63,54.43,76749000
2002-10-11,82.1,81.82,84.73,84.16,56.81,82308300
2002-10-14,83.2,83.04,84.85,84.63,57.13,40631900
2002-10-15,86.99,86.85,88.72,88.7,59.88,82320300
2002-10-16,87.41,85.92,87.8,86.55,58.43,62977800
2002-10-17,88.87,87.85,89.3,88.27,59.59,68534100
2002-10-18,87.65,86.93,89.11,88.64,59.84,47448700
2002-10-21,88.12,87.57,90.5,90.17,60.87,45859100
2002-10-22,89.05,88.52,90.01,89.52,60.43,40966800
2002-10-23,88.77,87.68,90.27,90.2,60.89,54905800
2002-10-24,90.75,88.1,90.9,88.36,59.65,54987400
2002-10-25,88.21,87.94,90.39,90.2,60.89,43672100
2002-10-28,91.15,88.85,91.29,89.61,60.49,39416100
2002-10-29,89.08,87.0,89.49,88.57,59.79,59508200
2002-10-30,88.68,88.23,89.96,89.43,60.37,41688600
2002-10-31,89.66,88.19,90.3,88.52,59.76,41620600
2002-11-01,88.35,88.05,90.82,90.27,60.94,51878900
2002-11-04,91.8,90.9,92.94,91.13,61.52,49080600
2002-11-05,90.84,90.84,92.07,91.85,62.0,37270800
2002-11-06,92.48,90.79,93.07,93.04,62.81,65013100
2002-11-07,92.02,90.22,92.22,90.76,61.27,51572000
2002-11-08,90.53,89.52,91.57,89.65,60.52,37905400
2002-11-11,89.51,87.8,89.56,88.26,59.58,33505100
2002-11-12,88.66,88.37,89.93,88.96,60.05,37724500
2002-11-13,88.32,87.45,89.74,89.05,60.11,63891500
2002-11-14,90.07,89.75,91.0,90.73,61.25,31896800
2002-11-15,90.0,89.95,91.55,91.4,61.7,39152100
2002-11-18,92.15,90.35,92.15,90.48,61.08,28934800
2002-11-19,90.02,89.76,91.1,90.36,61.0,32806600
2002-11-20,89.98,89.95,92.42,92.37,62.35,36688400
2002-11-21,92.6,92.43,94.19,94.09,63.52,55128200
2002-11-22,93.48,93.27,94.27,93.42,63.06,32513800
2002-11-25,93.43,92.77,94.26,93.48,63.1,33846400
2002-11-26,93.07,91.62,93.45,91.7,61.9,42284700
2002-11-27,92.52,92.43,94.65,94.28,63.64,37764000
2002-11-29,94.8,93.77,94.95,93.98,63.44,19385700
2002-12-02,95.47,93.22,96.05,94.13,63.54,49911900
2002-12-03,93.25,92.35,93.4,92.87,62.69,34407700
2002-12-04,91.77,91.43,93.14,92.45,62.41,64040800
2002-12-05,92.73,91.1,92.8,91.43,61.72,36724900
2002-12-06,90.12,89.98,92.17,92.03,62.13,49824100
2002-12-09,91.07,89.48,91.46,89.5,60.42,36789600
2002-12-10,90.02,89.76,91.1,90.7,61.23,33319900
2002-12-11,90.42,90.16,91.62,90.78,61.28,39201000
2002-12-12,91.2,90.2,91.49,90.77,61.27,34465600
2002-12-13,89.91,89.27,90.48,89.34,60.31,36862200
2002-12-16,89.82,89.66,91.79,91.65,61.87,37098400
2002-12-17,91.37,90.74,91.74,90.85,61.33,32353900
2002-12-18,90.32,89.33,90.4,89.8,60.62,35612600
2002-12-19,89.35,88.6,90.7,89.16,60.19,39264200
2002-12-20,89.2,89.1,90.02,89.99,61.04,31176900
2002-12-23,89.59,89.31,90.47,90.02,61.06,22599300
2002-12-24,89.59,89.25,89.86,89.35,60.61,10937000
2002-12-26,89.7,88.84,90.61,89.39,60.64,17485600
2002-12-27,88.96,87.38,89.29,87.38,59.27,22205700
2002-12-30,87.79,87.22,88.47,88.11,59.77,29968000
2002-12-31,87.99,87.11,88.43,88.23,59.85,34036600
2003-01-02,88.85,88.54,91.3,91.07,61.77,44516300
2003-01-03,90.91,90.5,91.38,91.35,61.96,32222600
2003-01-06,91.24,91.17,93.49,92.96,63.06,40984500
2003-01-07,92.9,92.2,93.37,92.73,62.9,38640400
2003-01-08,92.2,91.05,92.4,91.39,61.99,38702200
2003-01-09,91.82,91.41,93.18,92.81,62.95,34804900
2003-01-10,91.95,91.8,93.64,93.06,63.12,37768900
2003-01-13,93.54,92.44,93.86,93.03,63.1,31649900
2003-01-14,92.69,92.41,93.83,93.33,63.31,30733000
2003-01-15,93.54,91.91,93.57,92.4,62.68,33511800
2003-01-16,92.5,91.45,92.93,92.02,62.42,44812100
2003-01-17,90.99,90.15,92.3,90.66,61.5,35618300
2003-01-21,90.87,88.95,90.92,89.25,60.54,36826200
2003-01-22,88.77,88.0,89.8,88.17,59.81,42286500
2003-01-23,88.75,87.95,89.38,88.71,60.17,55919800
2003-01-24,88.59,86.17,88.68,86.38,58.59,68633900
2003-01-27,85.73,84.5,86.8,85.2,57.79,57884400
2003-01-28,85.63,85.13,86.4,85.83,58.22,46929100
2003-01-29,85.42,84.77,87.18,86.48,58.66,53712200
2003-01-30,86.79,84.4,86.88,84.43,57.27,49845900
2003-01-31,84.15,84.15,86.21,86.06,58.38,55317000
2003-02-03,86.14,85.92,86.81,86.23,58.49,39696000
2003-02-04,85.31,84.3,85.75,85.38,57.92,43633400
2003-02-05,85.75,84.48,86.54,84.85,57.56,55270600
2003-02-06,84.37,83.65,84.89,84.45,57.28,53638000
2003-02-07,84.91,82.97,84.99,83.42,56.59,43165000
2003-02-10,83.46,82.65,84.13,84.01,56.99,45455900
2003-02-11,84.37,82.83,84.88,83.43,56.59,46861000
2003-02-12,83.16,82.09,83.62,82.1,55.69,35873600
2003-02-13,82.15,81.0,82.66,82.35,55.86,57934100
2003-02-14,82.37,81.82,84.2,84.15,57.08,59580900
2003-02-18,84.53,84.39,85.8,85.63,58.08,39492700
2003-02-19,85.32,84.28,85.47,85.18,57.78,31432000
2003-02-20,85.21,84.05,85.42,84.33,57.2,29280100
2003-02-21,84.38,83.46,85.74,85.18,57.78,60955800
2003-02-24,84.93,83.59,85.0,83.8,56.84,30628600
2003-02-25,82.95,82.22,84.49,84.47,57.3,56770600
2003-02-26,84.02,83.08,84.53,83.24,56.46,37787200
2003-02-27,83.7,83.16,84.75,84.34,57.21,51126000
2003-02-28,84.47,84.16,85.23,84.9,57.59,43666800
2003-03-03,85.26,83.72,85.78,84.09,57.04,42923100
2003-03-04,83.95,82.65,84.01,82.75,56.13,31440500
2003-03-05,82.61,82.36,83.54,83.45,56.61,43974700
2003-03-06,82.87,82.47,83.52,82.75,56.13,41217700
2003-03-07,81.61,81.43,83.99,83.32,56.52,63538000
2003-03-10,82.6,81.1,82.86,81.32,55.16,41014100
2003-03-11,81.48,80.48,82.0,80.52,54.62,48102700
2003-03-12,80.38,79.38,81.1,81.06,54.98,62459800
2003-03-13,82.18,81.53,83.91,83.86,56.88,72117800
2003-03-14,84.2,83.35,84.77,84.13,57.07,63951800
2003-03-17,83.46,83.22,86.95,86.78,58.86,88217500
2003-03-18,87.15,86.28,87.35,87.29,59.21,50792300
2003-03-19,87.28,86.68,88.16,87.96,59.67,49630800
2003-03-20,87.33,86.35,88.59,88.15,59.79,67321600
2003-03-21,88.8,87.93,89.88,89.67,61.07,71165300
2003-03-24,88.02,86.35,88.14,86.69,59.04,65398900
2003-03-25,86.74,86.44,88.26,87.52,59.6,61040100
2003-03-26,87.56,86.8,87.85,87.08,59.3,45740800
2003-03-27,86.4,85.99,87.66,87.15,59.35,53120200
2003-03-28,86.47,86.25,87.28,86.71,59.05,32583000
2003-03-31,85.35,84.4,86.59,84.74,57.71,61119500
2003-04-01,85.25,84.91,86.39,86.04,58.59,53574000
2003-04-02,87.54,87.5,88.77,88.12,60.01,50431200
2003-04-03,88.87,87.65,88.99,87.7,59.72,48755500
2003-04-04,88.43,87.62,88.59,88.22,60.08,36250100
2003-04-07,90.34,87.97,90.85,88.05,59.96,69776200
2003-04-08,88.3,87.71,88.65,88.19,60.06,39712700
2003-04-09,88.36,86.77,89.1,87.03,59.27,55647300
2003-04-10,87.09,85.71,87.63,87.51,59.59,41812400
2003-04-11,88.16,86.86,88.7,87.15,59.35,47730100
2003-04-14,87.47,87.0,89.0,88.95,60.58,36711700
2003-04-15,88.84,88.42,89.78,89.78,61.14,49709800
2003-04-16,89.91,88.03,90.06,88.25,60.1,51788000
2003-04-17,88.3,88.19,89.72,89.56,60.99,37403100
2003-04-21,89.86,89.06,90.16,89.65,61.05,32052700
2003-04-22,89.1,88.89,91.56,91.34,62.2,59763600
2003-04-23,91.62,91.24,92.35,92.18,62.77,44227100
2003-04-24,91.53,90.96,92.08,91.36,62.22,49692400
2003-04-25,91.3,90.02,91.47,90.23,61.45,43917200
2003-04-28,90.44,90.3,92.19,91.79,62.51,46432900
2003-04-29,92.14,91.4,92.8,92.11,62.73,52017100
2003-04-30,91.91,91.41,92.57,91.91,62.59,48709100
2003-05-01,91.92,90.5,92.73,91.9,62.58,50240400
2003-05-02,91.56,91.49,93.47,93.21,63.48,50201500
2003-05-05,93.47,92.5,93.78,93.03,63.35,35437800
2003-05-06,93.04,93.0,94.38,93.91,63.95,44401000
2003-05-07,93.42,92.97,94.14,93.39,63.6,41413100
2003-05-08,92.52,92.28,93.33,92.45,62.96,40570700
2003-05-09,92.83,92.61,93.8,93.73,63.83,33608100
2003-05-12,93.5,93.28,95.12,94.88,64.61,35662300
2003-05-13,94.53,94.26,95.18,94.71,64.5,39253600
2003-05-14,95.09,93.91,95.24,94.51,64.36,32195100
2003-05-15,94.89,94.25,95.33,95.11,64.77,43879200
2003-05-16,94.89,94.26,95.45,94.87,64.61,38905000
2003-05-19,94.15,92.33,94.42,92.65,63.09,41606000
2003-05-20,92.82,91.59,93.03,92.46,62.97,55404600
2003-05-21,92.11,91.91,92.88,92.65,63.09,49333800
2003-05-22,92.95,92.68,94.05,93.57,63.72,38421800
2003-05-23,93.53,93.14,93.98,93.76,63.85,26155900
2003-05-27,93.3,93.07,95.84,95.4,64.97,43719200
2003-05-28,95.85,95.43,96.47,95.67,65.15,37727100
2003-05-29,95.88,95.08,96.82,95.42,64.98,50844200
2003-05-30,95.9,95.56,97.09,96.95,66.02,52529500
2003-06-02,97.53,96.67,98.45,97.35,66.3,50305500
2003-06-03,97.15,96.85,97.84,97.75,66.57,38254500
2003-06-04,97.66,97.57,99.35,99.16,67.53,49360700
2003-06-05,98.58,98.27,99.65,99.65,67.86,46262400
2003-06-06,100.4,99.13,101.4,99.26,67.6,60356800
2003-06-09,98.77,97.77,99.1,98.25,66.91,37808500
2003-06-10,98.46,98.19,99.26,99.25,67.59,29965900
2003-06-11,99.16,98.71,100.39,100.3,68.3,37610200
2003-06-12,100.75,99.62,100.9,100.61,68.52,36442000
2003-06-13,100.61,98.95,100.75,99.56,67.8,48628300
2003-06-16,99.96,99.8,101.7,101.66,69.23,36326300
2003-06-17,102.07,101.23,102.18,101.66,69.23,36801800
2003-06-18,101.29,101.0,102.14,101.57,69.17,35521000
2003-06-19,101.64,99.84,101.73,100.02,68.11,43551700
